index	loc	a	A	b	B	h	H	u	U
2756	CN_S002057M898624	13	153	0	0	7	57	0	4
2757	CN_S002057M961896	23	147	0	0	10	50	0	4
2758	CN_S002057M1002898	9	157	0	0	5	60	0	3
2759	CN_S002057M1025868	12	151	0	0	14	52	0	5
2760	CN_S002057M1038214	35	127	0	0	12	51	0	9
2761	CN_S002057M1085071	19	141	0	0	5	57	12	0
2762	CN_S002057M1183604	11	147	0	0	5	61	0	10
2763	CN_S002057M1258811	17	141	0	0	9	56	0	11
2764	CN_S002057M1311215	0	158	0	0	0	56	0	20
2765	CN_S002060M186334	0	121	0	0	0	100	13	0
2766	CN_S002060M225456	17	112	0	0	14	84	0	7
2767	CN_S002060M393126	9	121	0	0	15	86	1	2
2768	CN_S002060M411539	32	91	0	0	33	70	1	7
2769	CN_S002060M547963	11	113	0	0	9	97	0	4
2770	CN_S002060M547997	4	122	0	0	11	95	0	2
2771	CN_S002060M551093	32	92	0	0	26	80	4	0
2772	CN_S002060M602080	2	126	0	0	18	87	0	1
2773	CN_S002060M632144	21	107	0	0	16	85	0	5
2774	CN_S002060M706050	13	113	0	0	15	89	0	4
2775	CN_S002060M761303	9	116	0	0	5	97	0	7
2776	CN_S002060M786645	0	103	0	0	0	89	0	42
2777	CN_S002063M108218	0	89	0	0	0	119	0	26
2778	CN_S002063M451548	0	93	0	0	0	115	0	26
2779	CN_S002063M451573	0	95	0	0	0	114	0	25
2780	CN_S002063M451628	0	98	0	0	0	105	0	31
2781	CN_S002066M210433	0	101	0	0	0	92	0	41
2782	CN_S002069M786935	0	115	0	0	0	101	0	18
2783	CN_S002070M254355	0	88	0	0	0	102	0	44
2784	CN_S002075M708352	0	111	0	0	0	109	14	0
2785	CN_S002076M191141	0	88	0	0	0	113	0	33
2786	CN_S002076M760717	3	94	0	0	4	127	0	6
2787	CN_S002076M768739	5	88	0	0	13	116	0	12
2788	CN_S002076M780190	6	93	0	0	31	92	0	12
2789	CN_S002076M794980	10	90	0	0	24	96	2	12
2790	CN_S002076M966103	8	89	0	0	8	117	2	10
2791	CN_S002076M966177	4	100	0	0	17	103	0	10
2792	CN_S002076M1024035	12	90	0	0	20	93	0	19
2793	CN_S002076M1032828	0	88	0	0	0	107	0	39
2794	CN_S002079M123795	0	117	0	0	0	84	0	33
2795	CN_S002079M249974	17	113	0	0	21	64	0	19
2796	CN_S002079M324374	7	126	0	0	1	92	0	8
2797	CN_S002079M341342	22	109	0	0	18	71	1	13
2798	CN_S002079M547986	16	113	0	0	9	80	1	15
2799	CN_S002079M736122	6	123	0	0	5	92	0	8
2800	CN_S002079M736156	3	127	0	0	5	91	0	8
2801	CN_S002079M864449	9	116	0	0	8	89	0	12
2802	CN_S002079M921187	19	108	0	0	22	70	0	15
2803	CN_S002079M1030251	11	114	0	0	13	76	0	20
2804	CN_S002079M1090795	22	99	0	0	20	68	0	25
2805	CN_S002079M1140553	0	113	0	0	0	89	0	32
2806	CN_S002083M134540	0	118	0	0	0	94	22	0
2807	CN_S002083M237092	0	116	0	0	0	94	0	24
2808	CN_S002085M111449	0	106	0	0	0	93	0	35
2809	CN_S002085M141090	0	108	0	0	0	102	0	24
2810	CN_S002085M433782	0	99	0	0	0	106	0	29
2811	CN_S002085M433858	0	96	0	0	0	96	0	42
2812	CN_S002096M194855	0	113	0	0	0	96	0	25
2813	CN_S002096M615772	0	117	0	0	0	101	0	16
2814	CN_S002102M160181	0	107	0	0	0	81	0	46
2815	CN_S002107M607758	0	119	0	0	0	108	0	7
2816	CN_S002107M815837	8	118	0	0	7	100	0	1
2817	CN_S002107M817433	10	114	0	0	11	97	0	2
2818	CN_S002107M822844	12	115	0	0	13	91	0	3
2819	CN_S002107M827113	10	117	0	0	4	100	0	3
2820	CN_S002107M1077275	25	102	0	0	24	77	0	6
2821	CN_S002107M1081142	8	119	0	0	10	92	0	5
2822	CN_S002107M2246136	18	101	0	0	14	88	0	13
2823	CN_S002107M2266050	0	116	0	0	0	84	0	34
2824	CN_S002111M17883	0	106	0	0	0	109	0	19
2825	CN_S002111M268219	0	108	0	0	0	101	0	25
2826	CN_S002112M30132	0	118	0	0	0	76	0	40
2827	CN_S002112M30165	0	125	0	0	0	74	0	35
2828	CN_S002112M48525	17	104	0	0	12	78	0	23
2829	CN_S002112M58922	24	105	0	0	16	73	0	16
2830	CN_S002112M59010	0	126	0	0	0	84	0	24
2831	CN_S002113M37011	0	114	0	0	0	81	39	0
2832	CN_S002113M37121	0	97	0	0	0	70	0	67
2833	CN_S002119M200886	0	115	0	0	0	103	16	0
2834	CN_S002119M201982	0	88	0	0	0	86	0	60
2835	CN_S002120M236091	0	124	0	0	0	101	0	9
2836	CN_S002120M477824	0	118	0	0	0	95	0	21
2837	CN_S002123M100722	0	106	0	0	0	107	0	21
2838	CN_S002129M1035798	0	92	0	0	0	117	0	25
2839	CN_S002140M59540	0	110	0	0	0	109	0	15
2840	CN_S002150M648081	0	118	0	0	0	105	0	11
2841	CN_S002151M294862	0	116	0	0	0	91	0	27
2842	CN_S002151M524871	18	94	0	0	12	83	27	0
2843	CN_S002151M579620	3	119	0	0	16	79	17	0
2844	CN_S002151M632777	10	110	0	0	9	98	0	7
2845	CN_S002151M1084564	0	123	0	0	0	97	0	14
2846	CN_S002154M23523	0	105	0	0	0	87	0	42
2847	CN_S002154M193183	4	111	0	0	4	107	0	8
2848	CN_S002154M198466	10	104	0	0	8	98	0	14
2849	CN_S002154M198470	12	102	0	0	8	98	14	0
2850	CN_S002154M199243	11	101	0	0	23	81	18	0
2851	CN_S002154M199511	7	109	0	0	6	103	0	9
2852	CN_S002154M208330	9	111	0	0	11	93	0	10
2853	CN_S002154M219415	11	112	0	0	24	81	0	6
2854	CN_S002154M219911	13	107	0	0	10	94	0	10
2855	CN_S002154M244186	7	113	0	0	18	88	0	8
2856	CN_S002154M314110	26	96	0	0	20	86	0	6
2857	CN_S002154M367354	9	110	0	0	9	98	0	8
2858	CN_S002154M472470	8	113	0	0	9	94	1	9
2859	CN_S002154M472516	16	102	0	0	15	84	1	16
2860	CN_S002154M505500	25	93	0	0	27	71	0	18
2861	CN_S002154M851923	20	95	0	0	20	80	19	0
2862	CN_S002154M856648	13	104	0	0	23	79	0	15
2863	CN_S002154M1116026	2	117	0	0	3	106	0	6
2864	CN_S002154M1122360	11	108	0	0	10	97	0	8
2865	CN_S002154M1409453	15	106	0	0	16	90	0	7
2866	CN_S002154M1422084	2	117	0	0	14	94	0	7
2867	CN_S002154M1424385	5	118	0	0	11	92	0	8
2868	CN_S002154M1470738	0	111	0	0	0	108	0	15
2869	CN_S002167M273055	0	103	0	0	0	90	0	41
2870	CN_S002167M553042	0	92	0	0	0	77	0	65
2871	CN_S002177M171110	0	109	0	0	0	89	0	36
2872	CN_S002180M104615	0	122	0	0	0	78	0	34
2873	CN_S002180M117607	6	128	0	0	7	81	0	12
2874	CN_S002180M198786	16	118	0	0	10	84	0	6
2875	CN_S002180M296084	15	120	0	0	13	82	0	4
2876	CN_S002180M328168	13	120	0	0	12	84	0	5
2877	CN_S002180M332320	8	124	0	0	6	91	0	5
2878	CN_S002180M332371	6	126	0	0	6	91	0	5
2879	CN_S002180M571098	28	107	0	0	7	82	10	0
2880	CN_S002180M687767	24	108	0	0	31	54	0	17
2881	CN_S002180M687808	10	126	0	0	5	85	0	8
2882	CN_S002180M724661	26	111	0	0	22	65	0	10
2883	CN_S002180M804680	22	108	0	0	14	79	0	11
2884	CN_S002180M814515	8	125	0	0	7	91	0	3
2885	CN_S002180M883152	8	121	0	0	6	98	0	1
2886	CN_S002180M1058600	2	129	0	0	6	93	4	0
2887	CN_S002180M1116870	18	108	0	0	7	86	15	0
2888	CN_S002180M1125926	20	109	0	0	18	76	11	0
2889	CN_S002180M1171003	39	90	0	0	20	75	0	10
2890	CN_S002180M1505007	6	127	0	0	5	90	0	6
2891	CN_S002180M1618807	16	118	0	0	5	86	9	0
2892	CN_S002180M1618900	7	135	0	0	5	81	6	0
2893	CN_S002180M1789672	28	103	0	0	13	71	0	19
2894	CN_S002180M1795351	0	140	0	0	0	60	0	34
2895	CN_S002184M54298	0	142	0	0	0	58	34	0
2896	CN_S002187M103292	0	107	0	0	0	112	0	15
2897	CN_S002188M216636	0	121	0	0	0	92	0	21
2898	CN_S002188M461647	9	113	0	0	4	104	0	4
2899	CN_S002188M464003	4	122	0	0	7	99	0	2
2900	CN_S002188M514827	3	119	0	0	5	100	0	7
2901	CN_S002188M605667	0	114	0	0	0	99	0	21
2902	CN_S002190M111582	0	116	0	0	0	74	0	44
2903	CN_S002194M83220	7	117	0	0	0	98	12	0
2904	CN_S002194M148533	0	118	0	0	0	85	31	0
2905	CN_S002195M437188	0	121	0	0	0	90	0	23
2906	CN_S002195M875237	10	118	0	0	11	79	0	16
2907	CN_S002195M878925	10	121	0	0	4	94	0	5
2908	CN_S002195M942419	15	115	0	0	18	80	0	6
2909	CN_S002195M977130	10	123	0	0	6	93	0	2
2910	CN_S002195M977141	5	129	0	0	6	92	0	2
2911	CN_S002195M1014907	8	122	0	0	16	84	0	4
2912	CN_S002195M1172082	4	126	0	0	6	98	0	0
2913	CN_S002195M1220047	9	121	0	0	11	93	0	0
2914	CN_S002195M1283107	6	122	0	0	4	101	0	1
2915	CN_S002195M1346500	3	123	0	0	6	100	0	2
2916	CN_S002195M1392546	31	98	0	0	27	72	6	0
2917	CN_S002195M1426256	20	109	0	0	19	79	0	7
2918	CN_S002195M1710582	4	128	0	0	9	87	6	0
2919	CN_S002195M1710961	3	126	0	0	9	93	0	3
2920	CN_S002195M1711862	9	118	0	0	10	92	0	5
2921	CN_S002195M1727079	18	115	0	0	19	79	0	3
2922	CN_S002195M1852442	0	126	0	0	0	104	0	4
2923	CN_S002200M93042	0	106	0	0	0	101	0	27
2924	CN_S002200M107951	2	115	0	0	5	107	5	0
2925	CN_S002200M120910	25	89	0	0	23	87	0	10
2926	CN_S002200M235192	4	109	0	0	10	105	0	6
2927	CN_S002200M267480	22	90	0	0	24	93	0	5
2928	CN_S002200M332403	1	110	0	0	5	114	0	4
2929	CN_S002200M404296	9	108	0	0	12	96	0	9
2930	CN_S002200M404387	0	113	0	0	0	100	0	21
2931	CN_S002201M210962	0	125	0	0	0	71	0	38
2932	CN_S002201M236091	10	121	0	0	0	89	0	14
2933	CN_S002201M252004	31	102	0	0	23	68	0	10
2934	CN_S002201M337649	26	108	0	0	21	70	0	9
2935	CN_S002201M387047	7	128	0	0	10	85	0	4
2936	CN_S002201M437931	13	120	0	0	6	92	0	3
2937	CN_S002201M446199	13	122	0	0	4	94	1	0
2938	CN_S002201M456902	17	115	0	0	22	77	0	3
2939	CN_S002201M537659	11	119	0	0	5	97	0	2
2940	CN_S002201M748851	10	125	0	0	13	82	0	4
2941	CN_S002201M773748	6	127	0	0	8	90	0	3
2942	CN_S002201M782125	35	97	0	0	33	63	0	6
2943	CN_S002201M893013	11	121	0	0	5	95	0	2
2944	CN_S002201M1106515	10	122	0	0	5	93	4	0
2945	CN_S002201M1271884	15	118	0	0	16	80	0	5
2946	CN_S002201M1287403	4	126	0	0	4	95	0	5
2947	CN_S002201M1287423	6	124	0	0	4	95	0	5
2948	CN_S002201M1287447	3	127	0	0	4	95	0	5
2949	CN_S002201M1287556	12	122	0	0	8	88	0	4
2950	CN_S002201M1315753	22	112	0	0	21	76	0	3
2951	CN_S002201M1344860	13	121	0	0	6	92	2	0
2952	CN_S002201M1534458	5	128	0	0	11	86	4	0
2953	CN_S002201M1866065	10	122	0	0	6	94	0	2
2954	CN_S002201M1961116	24	107	0	0	30	67	0	6
2955	CN_S002201M1964402	25	108	0	0	14	83	0	4
2956	CN_S002201M1964412	18	115	0	0	14	83	0	4
2957	CN_S002201M2105628	0	127	0	0	0	99	0	8
2958	CN_S002207M97621	0	109	0	0	0	88	0	37
2959	CN_S002212M274391	0	110	0	0	0	88	0	36
2960	CN_S002212M278745	5	117	0	0	6	97	9	0
2961	CN_S002212M279690	18	105	0	0	17	87	0	7
2962	CN_S002212M304896	10	113	0	0	5	102	0	4
2963	CN_S002212M409189	37	87	0	0	28	76	0	6
2964	CN_S002212M409812	8	120	0	0	4	101	0	1
2965	CN_S002212M487277	8	118	0	0	1	106	0	1
2966	CN_S002212M529183	4	120	0	0	10	98	0	2
2967	CN_S002212M678615	7	117	0	0	2	103	0	5
2968	CN_S002212M831230	16	108	0	0	20	83	0	7
2969	CN_S002212M1010918	17	104	0	0	16	88	0	9
2970	CN_S002212M1207939	0	120	0	0	0	97	0	17
2971	CN_S002219M36337	0	118	0	0	0	100	0	16
2972	CN_S002219M50841	5	105	0	0	3	103	0	18
2973	CN_S002219M277585	7	99	0	0	11	87	30	0
2974	CN_S002219M428377	13	90	0	0	19	86	0	26
2975	CN_S002219M697921	1	113	0	0	6	106	0	8
2976	CN_S002219M904845	17	100	0	0	22	84	0	11
2977	CN_S002219M904876	13	108	0	0	26	82	0	5
2978	CN_S002219M957587	7	109	0	0	5	108	0	5
2979	CN_S002219M1013626	11	106	0	0	4	111	0	2
2980	CN_S002219M1163424	11	106	0	0	16	95	0	6
2981	CN_S002219M1163511	13	106	0	0	15	93	0	7
2982	CN_S002219M1288684	18	104	0	0	20	84	1	7
2983	CN_S002219M1408115	5	107	0	0	9	97	1	15
2984	CN_S002219M1530384	0	90	0	0	0	80	0	64
2985	CN_S002227M44888	0	89	0	0	0	87	0	58
2986	CN_S002232M51568	0	102	0	0	0	109	0	23
2987	CN_S002232M371506	0	91	0	0	0	101	0	42
2988	CN_S002239M128744	0	105	0	0	0	123	0	6
2989	CN_S002239M238353	14	98	0	0	19	97	0	6
2990	CN_S002239M286648	1	107	0	0	5	116	1	4
2991	CN_S002239M295986	19	90	0	0	12	107	1	5
2992	CN_S002239M324191	23	84	0	0	9	111	0	7
2993	CN_S002239M371877	25	83	0	0	17	97	0	12
2994	CN_S002239M456699	18	90	0	0	25	90	0	11
2995	CN_S002239M561700	40	66	0	0	15	100	0	13
2996	CN_S002239M561721	11	102	0	0	14	95	12	0
2997	CN_S002239M679472	6	105	0	0	14	95	3	11
2998	CN_S002239M692481	11	102	0	0	20	93	3	5
2999	CN_S002239M692999	11	99	0	0	5	115	4	0
3000	CN_S002239M862850	9	100	0	0	5	113	0	7
3001	CN_S002239M862935	16	95	0	0	15	90	0	18
3002	CN_S002239M862943	21	89	0	0	15	90	0	19
3003	CN_S002239M956765	8	107	0	0	22	79	18	0
3004	CN_S002239M991637	5	103	0	0	6	107	0	13
3005	CN_S002239M1038850	4	108	0	0	6	109	0	7
3006	CN_S002239M1043127	22	89	0	0	24	83	0	16
3007	CN_S002239M1116364	27	77	0	0	16	92	0	22
3008	CN_S002239M1131337	6	102	0	0	6	100	0	20
3009	CN_S002239M1131372	2	107	0	0	6	100	19	0
3010	CN_S002239M1137051	13	96	0	0	12	101	0	12
3011	CN_S002239M1138230	3	112	0	0	7	105	7	0
3012	CN_S002239M1139954	26	85	0	0	23	87	0	13
3013	CN_S002239M1145191	10	101	0	0	5	115	0	3
3014	CN_S002239M1389085	27	85	0	0	34	85	0	3
3015	CN_S002239M1461287	15	93	0	0	21	97	0	8
3016	CN_S002239M1560297	4	103	0	0	11	109	7	0
3017	CN_S002239M1561938	15	94	0	0	23	91	0	11
3018	CN_S002239M1682661	11	97	0	0	5	111	0	10
3019	CN_S002239M1707715	15	90	0	0	31	83	0	15
3020	CN_S002239M1758020	20	89	0	0	33	80	12	0
3021	CN_S002239M1910521	3	109	0	0	5	111	0	6
3022	CN_S002239M1986289	13	98	0	0	11	107	1	4
3023	CN_S002239M2039123	18	96	0	0	20	96	1	3
3024	CN_S002239M2165451	5	105	0	0	5	115	1	3
3025	CN_S002239M2172475	7	102	0	0	6	113	1	5
3026	CN_S002239M2172497	5	104	0	0	6	114	0	5
3027	CN_S002239M2231740	10	105	0	0	14	97	0	8
3028	CN_S002239M2527192	7	106	0	0	10	106	0	5
3029	CN_S002239M2557645	20	89	0	0	16	108	0	1
3030	CN_S002239M2558522	0	110	0	0	9	112	0	3
3031	CN_S002239M2561509	6	101	0	0	19	104	4	0
3032	CN_S002239M2732848	4	104	0	0	8	111	0	7
3033	CN_S002239M2740406	19	89	0	0	32	82	0	12
3034	CN_S002239M2832881	15	92	0	0	20	87	20	0
3035	CN_S002239M2832950	18	84	0	0	23	84	0	25
3036	CN_S002239M2870743	10	96	0	0	6	112	0	10
3037	CN_S002239M2870744	3	103	0	0	6	112	0	10
3038	CN_S002239M2908283	5	103	0	0	7	112	1	6
3039	CN_S002239M3058991	5	106	0	0	8	112	1	2
3040	CN_S002239M3068618	10	102	0	0	7	111	0	4
3041	CN_S002239M3198194	18	87	0	0	21	91	0	17
3042	CN_S002239M3489314	24	85	0	0	20	84	0	21
3043	CN_S002239M3593867	16	94	0	0	26	75	23	0
3044	CN_S002239M3594315	4	109	0	0	4	109	0	8
3045	CN_S002239M3621197	3	110	0	0	9	105	0	7
3046	CN_S002239M3643031	20	92	0	0	17	92	13	0
3047	CN_S002239M3673880	9	105	0	0	18	92	0	10
3048	CN_S002239M3685986	19	94	0	0	19	92	0	10
3049	CN_S002239M3686104	11	97	0	0	19	92	15	0
3050	CN_S002239M3766681	4	108	0	0	13	96	0	13
3051	CN_S002239M3836298	25	81	0	0	17	87	0	24
3052	CN_S002239M3852077	10	101	0	0	11	85	0	27
3053	CN_S002239M3863591	0	93	0	0	0	81	0	60
3054	CN_S002243M18903	0	106	0	0	0	94	0	34
3055	CN_S002244M19954	0	105	0	0	0	103	0	26
3056	CN_S002244M35503	13	99	0	0	11	106	0	5
3057	CN_S002244M68439	7	107	0	0	9	107	1	3
3058	CN_S002244M502547	17	99	0	0	26	89	1	2
3059	CN_S002244M520060	5	112	0	0	10	106	0	1
3060	CN_S002244M596626	5	111	0	0	7	106	1	4
3061	CN_S002244M617660	20	91	0	0	31	83	1	8
3062	CN_S002244M619430	2	111	0	0	5	102	14	0
3063	CN_S002244M697244	0	88	0	0	0	86	0	60
3064	CN_S002247M80272	0	92	0	0	0	113	0	29
3065	CN_S002258M426070	0	114	0	0	0	97	0	23
3066	CN_S002258M426134	0	111	0	0	0	112	0	11
3067	CN_S002258M426531	0	95	0	0	0	74	0	65
3068	CN_S002260M68197	0	112	0	0	0	102	0	20
3069	CN_S002260M169200	5	105	0	0	5	114	1	4
3070	CN_S002260M169258	4	107	0	0	5	115	1	2
3071	CN_S002260M197597	0	111	0	0	11	111	0	1
3072	CN_S002260M197628	0	110	0	0	11	111	1	1
3073	CN_S002260M197701	5	102	0	0	5	109	1	12
3074	CN_S002260M367338	0	100	0	0	0	82	0	52
3075	CN_S002265M30306	0	119	0	0	0	89	0	26
3076	CN_S002272M185886	0	105	0	0	0	96	0	33
3077	CN_S002282M50444	0	108	0	0	0	92	0	34
3078	CN_S002290M119119	0	104	0	0	0	93	37	0
3079	CN_S002290M341017	0	115	0	0	0	98	0	21
3080	CN_S002291M330732	0	117	0	0	0	101	0	16
3081	CN_S002291M861611	9	119	0	0	10	88	0	8
3082	CN_S002291M933819	8	117	0	0	27	69	0	13
3083	CN_S002291M1186312	16	106	0	0	12	89	0	11
3084	CN_S002291M1192757	0	112	0	0	0	93	29	0
3085	CN_S002302M26300	0	94	0	0	0	89	0	51
3086	CN_S002304M63125	0	117	0	0	0	100	0	17
3087	CN_S002304M103637	14	104	0	0	7	101	8	0
3088	CN_S002304M531990	19	107	0	0	30	71	1	6
3089	CN_S002304M631932	4	116	0	0	3	106	1	4
3090	CN_S002304M706957	0	121	0	0	0	103	0	10
3091	CN_S002308M66650	0	113	0	0	0	85	36	0
3092	CN_S002308M137445	12	106	0	0	12	96	0	8
3093	CN_S002308M197635	4	118	0	0	12	96	0	4
3094	CN_S002308M219378	7	113	0	0	13	97	0	4
3095	CN_S002308M510321	6	117	0	0	11	97	0	3
3096	CN_S002308M514561	8	117	0	0	8	93	0	8
3097	CN_S002308M518358	5	115	0	0	11	92	0	11
3098	CN_S002308M564211	18	98	0	0	14	90	14	0
3099	CN_S002308M564443	7	108	0	0	4	102	0	13
3100	CN_S002308M640341	0	101	0	0	0	64	0	69
3101	CN_S002313M580239	0	109	0	0	0	103	22	0
3102	CN_S002313M697003	6	101	0	0	12	107	1	7
3103	CN_S002313M726006	14	93	0	0	14	103	1	9
3104	CN_S002313M731245	7	104	0	0	28	81	0	14
3105	CN_S002313M1175047	16	96	0	0	23	84	0	15
3106	CN_S002313M1205562	22	83	0	0	25	88	0	16
3107	CN_S002313M1284394	16	88	0	0	11	106	0	13
3108	CN_S002313M1284430	11	95	0	0	25	91	0	12
3109	CN_S002313M1376745	4	103	0	0	11	111	0	5
3110	CN_S002313M1376825	9	97	0	0	10	113	0	5
3111	CN_S002313M1520508	5	104	0	0	24	96	0	5
3112	CN_S002313M1555632	7	102	0	0	14	106	1	4
3113	CN_S002313M1633576	11	98	0	0	19	98	1	7
3114	CN_S002313M1662121	8	103	0	0	8	112	0	3
3115	CN_S002313M1738710	5	100	0	0	15	108	6	0
3116	CN_S002313M1773472	9	97	0	0	14	111	0	3
3117	CN_S002313M2187218	7	100	0	0	9	114	0	4
3118	CN_S002313M2314365	11	99	0	0	29	86	0	9
3119	CN_S002313M2435574	7	101	0	0	13	107	0	6
3120	CN_S002313M2437048	26	83	0	0	20	92	0	13
3121	CN_S002313M2441299	6	110	0	0	11	99	0	8
3122	CN_S002313M2584116	5	105	0	0	7	106	0	11
3123	CN_S002313M2697600	15	97	0	0	23	83	0	16
3124	CN_S002313M2852845	7	97	0	0	7	104	0	19
3125	CN_S002313M2855528	0	91	0	0	0	80	0	63
3126	CN_S002314M356914	0	105	0	0	0	78	0	51
3127	CN_S002314M360600	0	96	0	0	0	74	0	64
3128	CN_S002314M360812	0	121	0	0	0	87	26	0
3129	CN_S002315M73092	2	120	0	0	0	99	13	0
3130	CN_S002315M276725	13	118	0	0	15	83	0	5
3131	CN_S002315M276764	0	125	0	0	0	100	0	9
3132	CN_S002323M40777	0	92	0	0	0	123	0	19
3133	CN_S002323M101421	22	81	0	0	30	86	0	15
3134	CN_S002323M128008	17	88	0	0	21	98	0	10
3135	CN_S002323M642971	25	77	0	0	28	93	0	11
3136	CN_S002323M885394	5	100	0	0	4	122	0	3
3137	CN_S002323M885402	1	104	0	0	5	121	0	3
3138	CN_S002323M912004	9	88	0	0	21	110	6	0
3139	CN_S002323M1045679	11	83	0	0	29	97	0	14
3140	CN_S002323M1055336	3	105	0	0	11	98	17	0
3141	CN_S002323M1073208	2	100	0	0	3	115	0	14
3142	CN_S002323M1173724	0	98	0	0	0	111	0	25
3143	CN_S002324M214021	0	118	0	0	0	97	0	19
3144	CN_S002324M428342	0	98	0	0	0	73	63	0
3145	CN_S002324M429114	4	118	0	0	4	99	1	8
3146	CN_S002324M488516	8	116	0	0	2	100	1	7
3147	CN_S002324M550579	19	99	0	0	19	74	23	0
3148	CN_S002324M551405	24	92	0	0	15	78	1	24
3149	CN_S002324M590930	8	119	0	0	27	54	1	25
3150	CN_S002324M664291	20	100	0	0	10	80	1	23
3151	CN_S002324M839772	9	114	0	0	5	89	1	16
3152	CN_S002324M1457651	13	102	0	0	11	72	0	36
3153	CN_S002324M1494028	0	106	0	0	0	66	0	62
3154	CN_S002326M10615	0	94	0	0	0	95	0	45
3155	CN_S002326M29200	20	97	0	0	30	71	0	16
3156	CN_S002326M62999	6	107	0	0	5	115	0	1
3157	CN_S002326M152606	9	104	0	0	18	97	0	6
3158	CN_S002326M164645	17	96	0	0	23	88	0	10
3159	CN_S002326M168735	7	107	0	0	6	107	0	7
3160	CN_S002326M370171	31	81	0	0	23	85	0	14
3161	CN_S002326M382890	3	113	0	0	13	96	0	9
3162	CN_S002326M401034	6	104	0	0	2	109	0	13
3163	CN_S002326M402368	18	90	0	0	20	90	0	16
3164	CN_S002326M428449	3	105	0	0	4	111	11	0
3165	CN_S002326M522974	19	90	0	0	24	88	0	13
3166	CN_S002326M564768	14	97	0	0	9	108	0	6
3167	CN_S002326M567593	8	102	0	0	7	109	0	8
3168	CN_S002326M601865	6	99	0	0	9	95	0	25
3169	CN_S002326M602106	0	90	0	0	0	91	0	53
3170	CN_S002331M266422	0	76	0	0	0	90	0	68
3171	CN_S002336M148536	0	123	0	0	0	88	23	0
3172	CN_S002337M40859	0	118	0	0	0	100	0	16
3173	CN_S002340M62751	0	119	0	0	0	97	0	18
3174	CN_S002340M64446	27	96	0	0	23	78	0	10
3175	CN_S002340M206647	8	111	0	0	2	109	4	0
3176	CN_S002340M206701	0	101	0	0	0	97	0	36
3177	CN_S002349M63005	0	96	0	0	0	86	0	52
3178	CN_S002349M94897	2	115	0	0	1	112	0	4
3179	CN_S002349M121984	2	118	0	0	8	104	0	2
3180	CN_S002349M128228	9	111	0	0	12	96	0	6
3181	CN_S002349M243032	3	115	0	0	10	96	0	10
3182	CN_S002349M243033	2	116	0	0	10	96	0	10
3183	CN_S002349M243156	13	105	0	0	8	99	0	9
3184	CN_S002349M291235	22	94	0	0	16	89	13	0
3185	CN_S002349M407839	3	119	0	0	5	97	0	10
3186	CN_S002349M684771	0	111	0	0	0	106	0	17
3187	CN_S002351M208568	0	97	0	0	0	84	53	0
3188	CN_S002351M270077	4	106	0	0	7	101	0	16
3189	CN_S002351M273549	3	112	0	0	7	106	6	0
3190	CN_S002351M345597	7	111	0	0	17	89	0	10
3191	CN_S002351M426406	10	97	0	0	12	85	0	30
3192	CN_S002351M439185	0	91	0	0	0	90	0	53
3193	CN_S002358M16984	0	120	0	0	0	88	0	26
3194	CN_S002358M73436	0	120	0	0	0	85	29	0
3195	CN_S002361M58294	0	101	0	0	0	79	0	54
3196	CN_S002361M126677	1	118	0	0	7	100	1	7
3197	CN_S002361M210242	6	112	0	0	4	108	1	3
3198	CN_S002361M334591	8	106	0	0	13	102	5	0
3199	CN_S002361M363012	6	113	0	0	10	102	0	3
3200	CN_S002361M426206	12	99	0	0	18	95	0	10
3201	CN_S002361M601448	24	88	0	0	18	100	0	4
3202	CN_S002361M601473	16	97	0	0	30	87	0	4
3203	CN_S002361M692195	9	107	0	0	17	99	0	2
3204	CN_S002361M718373	5	110	0	0	11	107	1	0
3205	CN_S002361M718460	18	101	0	0	21	83	0	11
3206	CN_S002361M791191	24	93	0	0	19	89	0	9
3207	CN_S002361M876274	9	109	0	0	30	77	0	9
3208	CN_S002361M876315	5	113	0	0	30	77	0	9
3209	CN_S002361M1004738	12	102	0	0	22	85	0	13
3210	CN_S002361M1019778	10	101	0	0	4	109	10	0
3211	CN_S002361M1019847	3	108	0	0	6	101	16	0
3212	CN_S002361M1030721	6	105	0	0	6	105	0	12
3213	CN_S002361M1061793	24	83	0	0	28	81	0	18
3214	CN_S002361M1066808	16	97	0	0	16	93	0	12
3215	CN_S002361M1076324	4	110	0	0	9	105	0	6
3216	CN_S002361M1081404	28	89	0	0	26	82	0	9
3217	CN_S002361M1081467	20	94	0	0	11	100	0	9
3218	CN_S002361M1149344	7	107	0	0	5	111	4	0
3219	CN_S002361M1246829	20	90	0	0	12	102	0	10
3220	CN_S002361M1368914	14	101	0	0	22	90	0	7
3221	CN_S002361M1368993	10	101	0	0	10	103	0	10
3222	CN_S002361M1372668	11	102	0	0	21	90	0	10
3223	CN_S002361M1398662	24	93	0	0	13	93	0	11
3224	CN_S002361M1414364	0	112	0	0	0	110	0	12
3225	CN_S002368M12893	0	134	0	0	0	80	0	20
3226	CN_S002377M67501	0	111	0	0	0	82	0	41
3227	CN_S002377M219894	5	119	0	0	1	103	0	6
3228	CN_S002377M471115	0	117	0	0	0	74	0	43
3229	CN_S002379M39344	0	106	0	0	0	106	0	22
3230	CN_S002379M44967	19	92	0	0	30	76	17	0
3231	CN_S002379M67529	9	105	0	0	4	110	0	6
